"","timestamp","Dperiods","Ex","Mc","Rs","Ra","Os","Cs","Rps","Rms","Dc","La","Pf","Cp","Ds"
"29","1477602000000","1.1333333333333333","0.9444444444444444","1.2385091804592128","9.633391925349118","9.851791246637628","1.5539957490099188","5.83966196668314","5.36539722818847","5.056749949265819","6.123284019710969","9.436293206094483","8.011454512872868","10.0","6.999360983629547"
"30","1477861200000","1.2","1.0","1.117437565982219","9.609936250782557","9.855697675587844","1.7018758242751075","5.775743083567615","5.365070616866299","4.895114376693743","6.227410802873736","9.427923523806772","7.809707899222187","10.0","7.264588843236596"
"31","1477947600000","1.2666666666666666","1.0555555555555556","0.9764306846627785","9.591715966442507","9.861231944800792","1.6821547385208369","5.370968028735019","5.360822865536648","4.929145387198842","6.100519311776508","9.387677254922338","7.636699150865605","10.0","7.473121528071868"
"32","1478034000000","1.3333333333333333","1.1111111111111112","1.59041165254044","9.566529936127464","9.868201012144262","1.5237792437798103","4.949234889886224","5.381725908882217","4.86293476316427","6.243589107068482","9.383699021068056","7.775994462159746","10.0","8.074046707139805"
"33","1478120400000","1.4","1.1666666666666667","2.5824872173080244","9.545936873398638","9.874588642877152","1.6173010739004745","4.92679692340351","5.348270145926781","4.956930515196929","6.169053978685534","9.376868750164922","7.926298448512195","10.0","8.945022574487355"
"34","1478206800000","1.4666666666666668","1.2222222222222223","3.1396202112633724","9.518363802665307","9.879234090057897","1.7934558064652728","4.988622885989615","5.268752534716221","4.980433876471089","6.175701580567158","9.375051243566482","8.23608867653926","10.0","9.771202533435867"
"35","1478469600000","1.5333333333333332","1.2777777777777777","3.256676238791764","9.495040099210321","9.884177066738962","1.8561890032874073","4.988884007103781","5.205684316716942","4.986756803522045","6.105629632753134","9.361077519354067","8.259010517594977","10.0","10.253717190174878"
"36","1478556000000","1.6","1.3333333333333335","3.3309926341430867","9.475052068790044","9.88732492046511","1.910976770308066","5.050855388471178","5.1911913050001335","5.008322421814166","6.093182366865553","9.315515425198784","8.062900412197925","10.0","10.609180950444793"
"37","1478642400000","1.6666666666666665","1.3888888888888888","3.2841632367102305","9.455360978446953","9.896053731635282","1.8720681849747556","5.041289226726726","5.217327764470826","4.783502467238534","6.02666895259368","9.269179001047199","6.6454986134860805","10.0","10.146539141319714"
"38","1478728800000","1.7333333333333334","1.4444444444444446","3.1888610158876647","9.41785729578798","9.904190612812004","1.8970491311550708","4.904467272741676","5.222121904861768","4.468599632415328","5.893325389656212","9.229230826508585","5.440725349802541","10.0","9.695477511181153"
"39","1478815200000","1.8","1.5","3.2121528776166812","9.378223158953581","9.908213055580031","1.899449225708928","4.850582386038055","5.243805275810788","4.469201400806345","5.848788442573141","9.151289405627065","4.332719567320379","10.0","9.34677844919115"
"40","1479074400000","1.8666666666666667","1.5555555555555556","3.2442226220766517","9.33974664647089","9.910687455089281","1.9147432211942461","4.539955242281438","5.0765226912034835","4.349070646231407","5.859491620948675","9.143025791877733","4.7928981632185605","10.0","9.889547652557294"
"41","1479160800000","1.9333333333333333","1.6111111111111112","3.423951191308869","9.298587931891412","9.911797827949908","1.9177078367288714","4.623290038686005","5.143357792509029","4.258996713438911","5.704173441685595","9.125589778775836","4.4422253344573095","10.0","10.054771864778541"
"42","1479247200000","2.0","1.6666666666666667","3.6890646794944515","9.261534152983325","9.912549044265312","2.012608162978765","4.59068408937609","5.16452859593468","4.276780847974075","5.74868680002132","9.107025893801024","4.55914450150283","10.0","10.584318275896031"
"43","1479333600000","2.066666666666667","1.7222222222222225","4.078218398910952","9.227997361487311","9.913491526787524","2.107328754734339","4.553398872754069","5.209395740058386","4.2860443234231935","5.784797402052694","9.072790070540798","5.056875337729965","10.0","11.462174270999796"
"44","1479420000000","2.1333333333333333","1.777777777777778","4.415857550395779","9.19660008012089","9.915339799290233","2.0698749562610996","4.549547550184699","5.174929966911468","4.303423709808908","5.761527135173478","9.075332856741873","5.518035268513302","10.0","12.309941157108653"
"45","1479679200000","2.2","1.8333333333333335","4.718163838983463","9.167485759556671","9.917827637067067","2.0739113348748752","4.572028443292217","5.145256332132959","4.33242824035707","5.74332869695093","9.076623147552057","5.88481411741512","10.0","13.118658593597777"
"46","1479765600000","2.2666666666666666","1.8888888888888888","4.825857096309058","9.140783621368413","9.919958785628287","2.136964049221717","4.921483052609266","5.130347956243211","4.420619879730633","5.799940288297124","9.076811459907864","5.802937114041531","10.0","13.576329413346768"
"47","1479852000000","2.3333333333333335","1.9444444444444446","4.9666836524139635","9.116203451348738","9.921414828761549","2.224634651375783","5.005709288305593","5.038855931513449","4.457208063807964","5.738891539954368","9.09656800495907","6.552081235351206","10.0","14.686155454258795"
